ENSMUST00000000001	3262
ENSMUST00000000033	3708
ENSMUST00000000128	3320
ENSMUST00000000109	5646
ENSMUST00000000028	2143
ENSMUST00000000003	902
ENSMUST00000000090	645
ENSMUST00000000129	2973
ENSMUST00000000094	1411
ENSMUST00000000087	3353
ENSMUST00000000145	2297
ENSMUST00000000096	3011
ENSMUST00000000058	2733
ENSMUST00000000049	1190
ENSMUST00000000137	3631
ENSMUST00000000080	4225
ENSMUST00000000127	3076
ENSMUST00000000122	3446
ENSMUST00000000153	3416
ENSMUST00000000010	2574
ENSMUST00000000095	3626
ENSMUST00000000199	4653
ENSMUST00000000163	1851
ENSMUST00000000175	1231
ENSMUST00000000193	813
ENSMUST00000000206	1717
ENSMUST00000000194	537
ENSMUST00000000187	4657
ENSMUST00000000186	1814
ENSMUST00000000201	7122
ENSMUST00000000275	6508
ENSMUST00000000161	2633
ENSMUST00000000219	1829
ENSMUST00000000253	2840
ENSMUST00000000284	5566
ENSMUST00000000266	1697
ENSMUST00000000254	2463
ENSMUST00000000208	3958
ENSMUST00000000220	478
ENSMUST00000000188	6330
ENSMUST00000000221	2991
ENSMUST00000000171	1256
ENSMUST00000000260	1580
ENSMUST00000000285	5208
ENSMUST00000000327	1454
ENSMUST00000000326	3366
ENSMUST00000000430	3977
ENSMUST00000000348	1594
ENSMUST00000000505	2962
ENSMUST00000000305	1308
ENSMUST00000000388	1858
ENSMUST00000000543	2033
ENSMUST00000000384	5047
ENSMUST00000000349	3301
ENSMUST00000000476	6549
ENSMUST00000000445	2083
ENSMUST00000000314	6388
ENSMUST00000000421	1280
ENSMUST00000000514	3001
ENSMUST00000000449	6230
ENSMUST00000000304	858
ENSMUST00000000466	1888
ENSMUST00000000291	4590
ENSMUST00000000310	953
ENSMUST00000000335	1397
ENSMUST00000000395	3161
ENSMUST00000000365	783
ENSMUST00000000412	2704
ENSMUST00000000287	2097
ENSMUST00000000329	3001
ENSMUST00000000312	4430
ENSMUST00000000356	2135
ENSMUST00000000317	1620
ENSMUST00000000394	2290
ENSMUST00000000402	2187
ENSMUST00000000450	1767
ENSMUST00000000451	3070
ENSMUST00000000342	1082
ENSMUST00000000369	1663
